Administrative_Duration,Informational_Duration,ProductRelated,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,482.3333333,44,0,0.001111111,48.868,0,1,1,8,2,0,1,1
0,0,8,0,0.025,0,0.4,2,2,9,3,0,0,0
0,0,8,0.022222222,0.022222222,0,0.6,1,1,1,1,0,0,0
15.6,0,10,0.018181818,0.045454545,0,0.2,2,2,2,3,0,0,0
0,0,20,0.04,0.063333333,0,0.6,2,2,1,4,0,0,0
0,0,14,0.042857143,0.083333333,0,0.6,2,2,7,11,0,0,0
0,0,15,0,0.026666667,0,0.2,2,2,1,4,0,0,0
259.8333333,0,26,0,0.011494253,0,0,2,2,4,4,0,0,0
5,0,21,0.01,0.02,0,0,3,2,2,2,0,0,0
15,0,11,0.016666667,0.022222222,47.65566667,0,2,5,1,4,0,0,1
0,0,29,0.015172414,0.045684431,0,0,2,2,7,1,0,0,0
0,0,17,0,0.0125,0,0.4,2,2,3,2,0,0,0
88,0,17,0,0.021929825,0,0,2,2,5,4,0,0,0
0,0,4,0,0.075,0,0.6,2,2,4,3,0,0,0
0,0,36,0.047777778,0.088888889,0,0,2,2,3,1,0,0,0
0,0,1,0.2,0.2,0,0,2,2,4,3,0,0,0
0,0,3,0.155555556,0.155555556,0,0,1,1,4,4,0,1,0
0,0,12,0,0.069444444,0,0.8,2,2,2,2,0,0,0
0,0,79,0.017721519,0.02124774,0,0.8,3,2,1,13,0,0,0
389,0,5,0,0.014285714,0,0,2,4,2,2,1,0,0
0,0,19,0.021052632,0.044736842,0,0.8,2,2,1,1,0,0,0
122.5,0,66,0,0.00957265,0,0,2,2,1,4,0,0,0
127,0,19,0,0.01,0,0.2,2,2,4,2,0,0,0
0,0,0,0.2,0.2,0,0,1,1,6,2,0,0,0
0,0,47,0.004347826,0.020724638,0,0,2,5,1,2,0,0,0
0,0,12,0.008333333,0.033333333,0,0,2,4,6,6,0,0,0
139,20,31,0.007843137,0.025,0,0,1,1,3,4,0,1,0
0,0,2,0,0.1,0,1,2,2,7,1,0,1,0
78.5,0,10,0.015384615,0.01025641,0,0.6,1,2,1,4,1,0,0
96,18,53,0,0.010061728,0,0,2,2,3,4,0,0,0
162,0,7,0,0.022222222,0,0,1,1,8,2,1,0,0
41.33333333,0,136,0,0.00891253,0,0.8,2,2,4,4,0,0,0
0,0,3,0,0.066666667,0,0.2,1,1,3,3,0,0,0
0,0,13,0,0.015384615,98.13692308,0,2,4,6,4,1,0,1
0,0,2,0,0.1,0,0,2,2,2,4,0,0,0
69,4,17,0,0.010526316,0,0,2,2,9,2,0,1,0
0,0,8,0,0.028571429,53.988,0,2,2,2,4,0,1,1
0,0,24,0,0.008695652,53.988,0,2,2,1,2,1,1,1
48,0,41,0.004444444,0.013968254,10.48533333,0,2,2,2,3,0,0,0
0,0,2,0,0.1,0,0.6,2,10,3,1,0,0,0
84.5,0,17,0,0.03697479,0,0,2,4,3,3,0,0,0
0,0,1,0,0.1,0,0.4,2,2,1,2,0,0,0
0,0,10,0.046969697,0.087878788,8.397818182,0,2,2,1,1,0,0,0
85,0,22,0,0.008333333,107.94,0,2,2,6,4,1,0,1
72.5,148,24,0.006666667,0.02,0,0.6,1,1,1,3,0,0,0
0,0,51,0.004313725,0.02129085,0,1,2,2,8,3,0,1,0
0,0,3,0,0.066666667,0,0.2,2,2,2,5,0,0,0
0,0,41,0,0.015811966,0,0,2,2,6,1,0,0,0
5,0,0,0,0.066666667,0,0.8,1,1,8,5,1,0,0
73,0,11,0.033333333,0.033333333,0,0.2,3,2,3,13,0,0,0
0,0,6,0.033333333,0.066666667,0,0,2,2,1,3,0,0,0
0,0,29,0,0.006896552,0,0,1,1,6,4,0,0,0
35.75,0,22,0,0.014666667,10.07328,0,2,2,8,3,0,0,0
0,0,6,0.133333333,0.166666667,0,0.4,3,2,4,13,0,0,0
149.5,0,55,0.003278689,0.008196721,48.72995628,0,2,4,8,2,0,1,0
0,0,2,0,0.1,0,0,4,2,4,13,0,0,0
91.5,0,36,0.038888889,0.052777778,0,0.4,2,2,1,2,0,0,0
117.3333333,82,33,0.028205128,0.050940171,0,0,3,2,8,4,0,1,0
388.3,417,67,0.00375,0.01725,24.27165,0,2,2,4,2,0,0,0
0,0,4,0,0.016666667,0,0,3,2,1,4,0,0,0
27,22,16,0,0.014117647,0,0,4,1,1,4,0,0,0
245.0833333,194,93,0.005154639,0.022696032,4.629470103,0,3,2,1,13,0,0,0
13,0,26,0,0.039506173,8.887111111,1,2,2,1,3,0,1,1
0,0,50,0.007843137,0.015686275,0,0,3,2,6,4,0,1,0
0,0,2,0,0.1,0,1,1,2,3,2,0,1,0
214,0,5,0,0.0375,0,0,1,1,1,3,1,1,0
99,0,23,0.004166667,0.019444444,0,0,3,2,4,13,0,0,0
0,0,10,0.04,0.06,0,0,2,5,1,1,0,0,0
52.5,0,24,0.002777778,0.03,0,0,2,7,7,4,0,1,0
0,0,52,0.007692308,0.032692308,0,1,2,2,7,6,0,1,0
0,0,2,0.2,0.2,0,0,2,2,5,13,0,0,0
0,0,20,0,0.025,0,0.6,2,2,3,6,0,0,0
0,0,26,0.065384615,0.086538462,0,0.8,2,2,3,13,0,0,0
142.5,56,29,0,0.016129032,0,0,1,1,5,4,0,0,0
4,0,24,0.025,0.032638889,22.74458333,0.4,3,2,6,13,0,0,1
0,0,5,0.02,0.026666667,0,0,1,2,2,2,0,1,0
0,0,38,0.005263158,0.034210526,0,0.6,2,2,5,1,0,0,0
37,9,17,0.011111111,0.034920635,0,0,3,2,1,2,0,1,0
0,0,16,0.0375,0.034583333,0,0.6,1,1,1,3,0,0,0
0,0,29,0,0.007142857,22.27457143,0,1,8,1,11,0,1,1
543,320.5,20,0,0.016296296,25.38925926,0,2,2,1,2,0,0,1
0,0,8,0,0.028571429,53.47457143,0,1,1,1,2,1,1,1
0,0,4,0,0.05,0,0.8,3,2,3,2,0,0,0
79,12,54,0.005084746,0.025423729,0,0.4,2,2,6,4,0,0,0
0,0,3,0.2,0.2,0,0,1,1,9,4,0,1,0
0,0,6,0.066666667,0.116666667,0,0,2,6,1,3,0,1,0
0,0,19,0.021052632,0.034210526,0,0,2,2,7,2,0,0,0
143.1666667,22,87,0.006896552,0.017705157,0.860484729,0,1,1,1,1,0,0,0
0,0,33,0.006451613,0.012903226,0,0,2,2,7,13,0,0,0
0,0,18,0.044444444,0.062962963,0,0,2,2,3,4,0,0,0
738,0,26,0.008,0.042,0,0,2,2,7,13,0,0,0
132,0,85,0.003065134,0.013546798,0,0,2,2,2,3,0,0,0
9.166666667,24,80,0.01287478,0.033915963,0,0,2,2,6,13,0,0,0
245.1666667,114.5,129,0,0.001704261,9.073052632,0,2,4,1,4,0,1,0
0,0,3,0,0.1,0,0,2,2,1,3,0,0,0
0,0,19,0,0.003508772,0,1,1,1,9,3,0,1,0
246.5,0,74,0,0.002597403,5.015272727,0,2,4,3,2,1,0,0
0,0,4,0,0.05,0,0.4,2,5,3,1,0,0,0
65.16666667,0,31,0,0.008823529,0,0.6,2,2,8,3,0,0,0
156.9,0,32,0.002702703,0.011312741,6.588,0,3,5,7,2,1,0,1
0,0,50,0,0.001666667,173.4697917,0,2,2,9,2,1,0,1
74.21428571,0,32,0.008928571,0.0203125,50.82975,0,3,2,1,2,0,1,1
0,0,4,0,0.05,0,0,2,2,8,3,0,0,0
210.7777778,215,33,0.008571429,0.032380952,11.69485714,0,3,2,3,13,0,0,1
0,0,5,0.08,0.093333333,0,0.8,3,2,4,13,0,0,0
0,1222.75,11,0.035294118,0.041176471,0,0,1,2,3,2,0,0,0
92.16666667,39,46,0.004166667,0.029444444,24.40764444,0,2,4,2,2,0,0,0
102,0,18,0.022222222,0.029444444,0,0.2,1,1,6,3,0,0,0
37,0,81,0.002531646,0.010230908,0,0,2,2,3,4,0,0,0
0,0,2,0,0.05,0,0,3,2,1,7,0,1,0
0,0,3,0.066666667,0.133333333,0,0,2,2,2,3,0,1,0
51,0,23,0,0.009090909,0,0,2,2,3,13,0,0,0
90.51111111,0,24,0,0.002777778,0,0,2,2,4,3,1,0,0
0,3,29,0.006666667,0.013333333,0,0.8,2,2,5,5,0,0,0
37,0,24,0.013043478,0.017391304,0,0,2,2,1,6,0,0,0
185,0,14,0.021052632,0.035087719,0,0,3,2,3,4,0,0,0
0,0,8,0.025,0.05,0,0,2,4,1,3,0,0,0
0,0,9,0.022222222,0.014814815,0,0,2,2,7,3,0,0,0
0,0,20,0,0.052,0,0,2,2,1,13,0,0,0
0,0,1,0.2,0.2,0,0,4,1,1,3,0,0,0
21,0,20,0.00952381,0.016190476,0,0,2,2,3,4,0,1,0
0,40,12,0.028571429,0.078571429,0,0.8,2,6,7,13,0,0,0
0,0,2,0,0.1,0,0,1,1,1,3,0,0,0
0,0,60,0.025333333,0.063888889,0,0.8,2,2,1,6,0,0,0
131,0,8,0,0.006666667,0,0,1,1,4,5,1,1,0
0,0,1,0.2,0.2,0,0.6,1,1,4,2,0,0,0
0,0,9,0,0.033333333,0,0,2,2,1,13,0,0,0
0,0,11,0,0.018181818,20.60836364,0,2,2,1,4,1,0,1
0,0,32,0.056666667,0.09047619,10.3976,1,2,2,7,1,0,1,0
165,0,22,0,0.022173913,0,0,2,2,1,1,0,0,0
6,0,29,0,0.010344828,0,0,1,1,1,1,0,1,0
6,0,53,0.003846154,0.026923077,0,0.4,2,4,9,20,0,0,0
30,0,37,0,0.015384615,0,0,2,10,1,3,0,0,0
222.5,0,11,0.015384615,0.043589744,0,0,2,2,6,11,0,0,0
0,0,17,0.066666667,0.071111111,0,0.2,3,2,4,13,0,0,0
8.5,0,3,0,0.028571429,0,0,2,2,5,4,0,0,0
641.5357143,298.6666667,13,0,0.011594203,0,0,3,2,2,4,0,0,0
0,0,25,0,0.01447619,0,0,2,2,1,13,0,0,0
0,0,8,0,0.010884354,0,0,3,2,4,3,0,0,0
815.7666667,618,129,0.010917582,0.022102102,0,0.4,2,2,2,2,0,0,0
128.1666667,41,89,0.013541667,0.034151181,0.936979167,0.4,3,2,1,6,0,0,0
0,0,41,0.0125,0.026666667,0,0.4,2,2,6,1,0,0,0
203.5,0,13,0,0.004166667,0,0.6,2,2,3,2,1,0,0
1271.5,0,41,0,0.007801418,71.46597872,0,2,2,2,4,0,0,1
0,0,34,0.017647059,0.040441176,0,0.4,1,1,1,3,0,0,0
494.1666667,151,180,0.000537634,0.008600444,0,0,2,2,3,3,0,0,0
313.0333333,0,135,0.004662005,0.014626073,3.348407692,0,2,4,1,4,0,0,0
0,30.66666667,13,0.013333333,0.052777778,0,1,1,1,1,2,0,1,0
0,0,3,0,0.133333333,0,0.4,2,2,1,5,0,0,0
61.19642857,0,24,0.028985507,0.025793651,26.34343478,0.4,3,2,6,11,0,0,0
10,53,37,0,0.0125,0,0.8,2,2,7,4,0,0,0
602,0,64,0.003174603,0.012962963,0,0,3,2,1,6,0,0,0
0,0,4,0,0.025,0,0,1,1,8,3,0,0,0
0,0,8,0,0.025,45.4895,0.8,1,1,6,4,0,0,1
0,0,4,0,0.05,0,0,2,2,4,3,0,0,0
0,0,10,0,0.02,32.382,0,2,2,2,1,0,0,1
0,0,9,0,0.031666667,0,0,1,1,1,3,0,0,0
0,0,27,0.016,0.04,0,0.2,2,2,3,3,0,0,0
0,0,11,0,0.02,44.388,0,2,2,3,2,0,0,1
0,0,2,0.05,0.15,0,0,1,1,1,1,0,0,0
19,0,53,0.00617284,0.016049383,0,0,2,2,3,2,0,0,0
157.0583333,514,79,0,0.006407828,14.8513125,0,2,2,7,3,0,0,1
203.5,0,8,0,0.02,0,0,1,1,8,2,0,0,0
99.5,0,11,0,0.014285714,0,0,2,10,8,2,0,0,0
279.5,0,5,0,0.014285714,0,0,1,1,4,2,0,1,0
334.75,0,20,0,0.007692308,26.59353846,0.2,2,10,1,5,1,0,1
0,0,9,0.022222222,0.066666667,0,0,1,1,1,4,0,0,0
0,0,1,0.2,0.2,0,0.2,1,1,4,3,0,0,0
144.5,0,19,0.021052632,0.050877193,0,0.6,3,2,6,13,0,0,0
0,0,3,0.066666667,0.066666667,0,0,1,1,1,3,0,0,0
0,0,27,0.014814815,0.033227513,0,0.6,2,10,3,3,0,0,0
282.5,0,17,0.0625,0.085416667,0,0,3,2,3,13,0,0,0
0,0,15,0,0.026666667,0,0,1,1,2,2,0,1,0
0,0,1,0.2,0.2,0,0,2,10,3,1,0,0,0
46.33333333,0,11,0.016666667,0.038194444,0,0,3,2,5,4,0,0,0
0,0,5,0,0.05,0,0.2,2,2,4,1,0,0,0
0,0,6,0.066666667,0.083333333,0,0.2,2,2,2,2,0,0,0
321.6666667,460,46,0.017156863,0.031932773,0,1,1,1,3,1,0,1,0
0,0,21,0,0.007017544,70.01826316,0,2,2,1,2,0,0,1
0,11,35,0.016666667,0.054930556,0,1,2,2,1,4,0,1,0
29,0,2,0,0.066666667,0,0,2,2,3,6,0,1,0
84.66666667,60,110,0.00877193,0.029643028,0,0.8,1,1,1,2,0,0,0
54,0,26,0.036781609,0.060344828,0,0,2,2,1,3,0,0,0
0,0,1,0.2,0.2,0,0.8,2,2,3,13,0,0,0
94,0,34,0.005714286,0.019142857,16.12416,0,1,8,1,4,0,0,0
70,0,24,0,0.002173913,0,0,1,1,1,2,1,0,0
0,0,65,0,0.02359375,0,0.8,2,5,4,2,0,0,0
0,0,9,0.066666667,0.088888889,0,1,3,2,4,1,0,1,0
253.9,218,91,0.002,0.005452381,0,0,3,2,3,4,0,0,0
0,0,6,0.055555556,0.068055556,0,0,3,2,4,20,0,0,0
0,0,5,0,0.04,0,0.2,2,2,6,4,0,0,0
44,53,8,0,0.018181818,56.62363636,0,2,2,1,4,0,1,1
0,0,13,0,0.030769231,0,0.6,3,2,9,13,0,0,0
105.75,0,124,0.001587302,0.012918871,5.921482086,0,2,2,3,11,0,1,0
0,0,1,0.2,0.2,0,0,1,1,4,3,0,0,0
0,0,7,0,0.028571429,0,0,2,2,1,2,0,0,0
117.5,0,17,0,0.019047619,0,0,2,2,1,13,0,0,0
0,0,33,0.009677419,0.043870968,0,0.2,2,2,1,4,0,0,0
0,0,8,0.15,0.175,0,0.4,2,2,1,11,0,0,0
512,0,5,0,0.06,0,0.6,1,1,1,3,0,0,0
100,12,44,0,0.004545455,0,0,1,1,2,2,1,1,0
0,0,2,0.2,0.2,0,0.8,3,2,2,13,0,0,0
0,0,12,0.036363636,0.063636364,0,0.8,2,2,1,6,0,0,0
196,0,45,0.0125,0.015972222,0,0,1,1,1,3,0,0,0
975.75,0,40,0.005555556,0.020381594,8.022839506,0.6,2,2,3,4,0,0,0
7,2,43,0.00952381,0.01814059,0,0.8,3,2,1,4,0,0,0
0,0,2,0,0.1,0,0,1,1,1,4,0,1,0
0,0,12,0.176923077,0.192307692,0,0.8,3,2,1,13,0,0,0
143.8,0,6,0.022222222,0.055555556,0,0,3,2,8,3,0,0,0
0,0,2,0.2,0.2,0,0,3,2,1,1,0,1,0
32,0,6,0,0.022222222,0,0,2,4,1,2,1,0,0
129.6666667,42,25,0.006451613,0.023297491,6.402612903,0,2,2,4,4,0,1,0
323.55,0,46,0.017021277,0.019756839,0,0,3,2,7,4,0,0,0
0,0,1,0.2,0.2,0,0,1,1,1,3,0,0,0
0,0,34,0,0.005882353,62.07882353,0,2,2,1,6,0,1,1
198.5,0,43,0,0.015151515,48.864,0,2,2,3,4,0,1,1
153.25,0,19,0,0.003030303,57.474,0,2,2,5,4,1,1,1
0,0,1,0.2,0.2,0,0,3,2,2,19,0,1,0
0,29,28,0.013793103,0.034154351,0,0.4,2,4,3,3,0,0,0
0,0,7,0.114285714,0.142857143,0,0.8,2,6,6,13,0,0,0
99,0,35,0,0.018918919,9.597405405,0.6,2,2,1,4,0,0,0
5,0,53,0.007843137,0.019263449,0,0.4,1,1,1,4,0,0,0
109.5,0,66,0.006280193,0.028298931,10.45437681,1,2,2,1,4,0,1,0
0,0,7,0.028571429,0.032653061,0,0,1,1,1,3,0,0,0
1474.5,11.5,129,0.005072464,0.020659075,2.524993961,0.2,2,2,3,1,0,0,0
38,0,77,0,0.003492063,79,0.6,2,4,4,2,0,0,0
73,0,18,0.01,0.04,0,0,2,4,7,3,0,0,0
0,0,15,0,0.026666667,0,0,2,2,7,3,0,0,0
19.33333333,0,28,0.006451613,0.012903226,0,0,2,2,8,3,1,0,0
0,0,18,0.0125,0.025,0,0.6,2,2,3,2,1,0,0
464.15,160.5,26,0.017647059,0.029411765,0,0.2,2,2,1,3,0,0,0
0,0,21,0.01,0.0225,0,0,2,5,6,3,0,0,0
0,2,12,0.053333333,0.084722222,0,0,3,2,1,15,0,0,0
0,0,22,0.009090909,0.013383838,0,0,3,2,3,2,0,0,0
0,0,6,0,0.05,0,0.8,2,2,4,4,0,0,0
0,0,7,0,0.028571429,0,0,3,2,1,4,0,1,0
0,0,6,0.011111111,0.058333333,0,0,2,2,4,2,0,0,0
523.3333333,37,34,0.023809524,0.030213239,0,0,2,2,2,1,0,1,0
162.5,0,39,0,0.011111111,8.604391304,0,3,3,5,2,0,0,0
0,0,18,0.0375,0.046666667,0,0.6,3,2,6,3,0,0,0
42,0,16,0.014705882,0.044117647,0,0,2,2,1,3,0,0,0
0,0,1,0,0.05,0,0,3,2,1,3,1,0,0
4,0,49,0.02,0.05,0,0.8,2,2,7,2,0,0,0
0,0,76,0.005866667,0.019555556,0,0,2,2,3,4,0,0,0
173,0,7,0.066666667,0.111111111,0,0,3,2,8,2,0,0,0
0,0,7,0,0.057142857,0,0.8,2,5,1,4,0,0,0
45,0,24,0.021333333,0.034,0,0.8,2,5,2,2,0,0,0
0,0,15,0,0.031111111,19.34826667,0,2,2,6,1,0,0,0
0,0,22,0,0.013636364,0,0,2,2,1,3,0,0,0
4,0,6,0,0.057142857,0,0,2,2,1,3,1,0,0
0,0,26,0.001923077,0.024166667,0,1,3,2,4,1,0,1,0
77,0,36,0,0.018461538,13.99676923,0,2,5,7,2,0,0,0
0,0,6,0.066666667,0.1,0,0,3,2,4,3,0,0,0
98,31,32,0,0.005555556,23.32166667,0,2,2,4,2,1,1,1
15,0,20,0,0.004761905,0,0,2,2,1,3,0,0,0
0,0,1,0.2,0.2,0,0,3,2,9,3,0,0,0
0,0,8,0,0.025,0,0,2,2,2,13,0,1,0
31.1,1258.833333,195,0.001937543,0.014673582,3.38287678,0.4,2,2,1,4,0,0,0
76.16666667,0,10,0,0.018181818,0,0.4,3,2,1,1,0,0,0
0,0,11,0.018181818,0.024747475,0,1,3,3,3,1,0,1,0
0,26,51,0.001960784,0.023180828,2.172431373,0.8,1,1,3,1,0,0,1
299.6333333,56,35,0.01025641,0.014871795,0,0,1,1,4,3,0,0,0
0,0,1,0.2,0.2,0,0,2,2,2,1,0,0,0
4,0,32,0.006451613,0.010056926,17.05922581,0.8,2,2,3,4,0,0,1
0,0,13,0.015384615,0.061538462,0,0.4,2,2,3,13,0,0,0
433.1,309,36,0.011742424,0.016427739,7.9755,0,2,2,1,2,0,0,0
35.33333333,0,13,0.003333333,0.016444444,0,0.8,2,2,3,2,0,0,0
0,0,3,0,0.033333333,0,0.8,2,2,3,2,0,0,0
0,0,10,0.025,0.05,0,0,1,2,2,4,0,1,0
0,0,20,0,0.025,0,0,1,1,4,3,0,0,0
14,0,64,0.017460317,0.034338624,0,0,2,4,4,2,0,0,0
0,0,1,0.2,0.2,0,0,2,10,3,3,0,0,0
0,27,20,0.004761905,0.023809524,0,0.6,3,2,1,3,0,0,0
0,0,26,0.015384615,0.034615385,0,0.8,2,4,1,4,0,0,0
0,0,4,0,0.075,0,0.6,2,2,3,4,0,0,0
0,0,23,0.00173913,0.032173913,0,0,2,5,5,2,0,0,0
10,57,99,0,0.010869841,8.926598571,0,2,2,1,1,0,1,0
140.3333333,0,9,0,0.004761905,0,0,3,2,2,3,1,0,0
127,0,32,0.002777778,0.021296296,23.61948148,0,1,1,3,4,0,0,1
200,0,33,0,0.026619133,0,0,3,2,5,2,0,0,0
0,0,19,0,0.001470588,53.988,0.6,6,2,9,2,1,0,1
44.5,0,5,0,0.016666667,0,0.2,2,2,6,13,0,0,0
63,0,22,0,0.008,0,0,2,2,9,2,1,0,0
77.5,0,5,0.025,0.04375,0,0,3,2,1,13,0,0,0
270,1778,362,0.002883379,0.008837606,0,0,2,2,1,19,0,1,0
0,0,6,0,0.066666667,0,0.4,2,2,1,13,0,0,0
0,0,12,0.083333333,0.116666667,0,0.8,2,2,5,13,0,0,0
0,0,4,0.025,0.083333333,0,0.2,2,2,5,6,0,0,0
104.9857143,0,79,0.01533101,0.020052948,0,0,3,2,3,13,0,0,0
117,0,5,0,0.033333333,0,1,2,2,6,5,1,1,0
57.5,0,44,0.004255319,0.012765957,19.29753191,0.6,2,2,1,3,0,0,1
310.8571429,27,68,0.009589041,0.023074581,16.6702274,0,2,2,7,6,0,0,0
37,0,23,0.016666667,0.05,0,0,2,2,7,4,0,1,0
88,10,23,0,0.012307692,0,0,3,2,1,4,0,0,0
732.25,0,34,0.005128205,0.013341952,12.27419487,0.8,3,3,3,2,0,0,0
0,0,12,0.016666667,0.033333333,0,0.2,4,1,1,3,0,0,0
0,0,50,0.020408163,0.043307169,3.241653061,0.6,2,2,1,2,0,0,0
126.5,0,4,0,0.004761905,0,0,1,1,1,4,1,1,0
9,0,49,0.048,0.064,0,1,3,2,1,4,0,1,0
139.5,0,85,0.011827957,0.030865335,4.76956682,0.6,3,2,1,3,0,0,0
42,47,36,0.012222222,0.026587302,0,0,2,2,7,4,0,0,0
0,0,3,0.066666667,0.133333333,0,0,2,2,3,4,0,0,0
0,41,21,0,0.00952381,18.27428571,0,2,2,1,4,0,0,1
216.75,0,44,0.012765957,0.032765957,0,0,2,2,8,6,0,1,0
321.6,0,30,0,0.012903226,0,0,2,2,2,13,0,0,0
9,0,15,0.028571429,0.057142857,0,0.8,4,2,1,13,0,0,0
666,0,29,0.018918919,0.038918919,3.064378378,0,2,2,1,1,0,0,0
0,0,21,0,0.00952381,0,0,1,1,6,15,0,0,0
0,0,19,0,0.011111111,25.109,0,3,2,1,2,1,1,1
332.6666667,666.7833333,42,0.005769231,0.016642012,10.11360897,0,2,2,3,2,0,0,0
115,151.6666667,21,0.011904762,0.045192308,20.37964966,0,1,1,1,2,0,0,0
17,0,18,0,0.02,0,0,2,2,6,5,0,1,0
45,0,8,0.022222222,0.044444444,0,0,2,2,1,13,0,0,0
59,0,10,0,0.018181818,50.388,0,1,1,1,5,1,1,1
0,6,13,0,0.005128205,0,0.4,2,2,9,2,1,0,0
11,0,20,0,0.022222222,0,0,2,10,3,3,0,0,0
661,373,36,0,0.018421053,6.812105263,0,2,4,2,4,0,0,0
0,0,64,0,0.010416667,0,0,2,4,7,4,0,1,0
0,0,15,0.0125,0.05,0,0,2,5,3,3,0,0,0
0,0,1,0,0.1,0,0,2,2,3,18,0,1,0
0,0,6,0,0.066666667,0,0,2,2,1,1,0,1,0
24,0,8,0.033333333,0.026666667,0,0,2,6,6,1,0,0,0
0,0,2,0,0.2,0,0.8,3,2,3,13,0,0,0
0,0,4,0.075,0.108333333,0,0,3,2,6,4,0,1,0
0,0,24,0,0.004347826,72.30208696,0,2,2,1,4,1,0,1
0,0,18,0.084210526,0.115789474,0,0.8,2,2,2,13,0,0,0
259,42,18,0,0.017105263,0,0,1,1,3,3,0,0,0
0,0,14,0.028571429,0.051190476,0,0,2,2,1,3,0,0,0
46,40,61,0.005952381,0.036507937,0,0.6,2,2,3,2,0,0,0
0,0,9,0.155555556,0.177777778,0,0,2,2,2,4,0,0,0
591.6636364,0,56,0.004918033,0.011662763,8.184095082,0,3,2,1,2,0,0,0
0,0,11,0,0.018181818,0,0,2,2,6,3,1,0,0
228.8333333,61,66,0,0.009109731,0,0,2,10,4,2,0,0,0
0,0,74,0.005405405,0.021288981,27.74177162,0,2,5,3,6,0,0,0
0,0,21,0.01,0.02,55.8486,0,2,2,1,5,1,1,1
0,0,13,0,0.030769231,0,1,3,2,3,4,0,1,0
0,0,10,0,0.014,0,0.8,3,2,1,13,0,0,0
0,0,14,0.019047619,0.045986395,0,0,1,1,6,2,0,1,0
18,0,18,0,0.011764706,39.186,0,2,2,3,3,0,0,1
0,0,12,0,0.009090909,17.808,0,2,2,8,6,0,0,1
0,104,9,0.05,0.096,0,1,3,2,3,4,0,1,0
0,0,7,0,0.042857143,0,1,2,2,3,1,0,1,0
0,0,3,0.044444444,0.111111111,0,0.8,2,2,6,1,0,0,0
221,0,15,0,0.030769231,0,0,2,2,6,2,0,0,0
0,0,9,0.03030303,0.066666667,22.89636364,0,2,2,1,1,0,0,1
0,0,6,0,0.066666667,0,0,2,2,2,3,0,0,0
0,0,3,0,0.022222222,0,0,3,2,2,2,0,1,0
370.275,689.8333333,96,0.002608696,0.010732401,3.358133333,0,1,1,3,1,0,0,1
34.4,0,44,0.029166667,0.055555556,15.184125,0.6,2,2,4,6,0,0,0
0,0,35,0.005714286,0.024285714,7.609371429,0.2,2,2,6,3,0,0,1
0,0,37,0.05,0.079573935,0,0.6,2,2,3,11,0,0,0
200.3333333,0,9,0,0.030769231,0,0,1,1,1,1,0,0,0
214.3333333,53,29,0,0.013153595,0,0.2,1,1,1,2,0,0,0
0,0,6,0,0.04,0,0,1,1,3,4,1,1,0
208.4,0,13,0,0.03125,0,0,1,1,8,4,0,0,0
0,0,22,0,0.016666667,0,0.4,2,2,1,2,0,0,0
0,0,21,0,0.019047619,0,0,2,4,8,4,0,1,0
779.3556619,163.6666667,75,0.002941176,0.032017551,16.16333333,0,2,2,2,13,0,0,1
9.5,0,17,0,0.024444444,0,0,1,1,1,3,0,0,0
0,0,3,0.2,0.2,0,0,3,2,6,13,0,1,0
172.2,0,28,0.001212121,0.007272727,13.11145455,0,2,2,5,13,0,0,0
0,0,8,0.025,0.1,0,0.8,2,4,1,3,0,0,0
64.08823529,21,51,0.011259259,0.032132434,0,0.8,2,2,6,13,0,0,0
160.5833333,136.75,21,0,0.004545455,16.53909091,0,2,2,4,2,1,1,0
62,0,40,0.013333333,0.028888889,0,0.6,2,2,7,2,0,0,0
0,0,2,0,0.1,0,0,2,2,3,13,0,0,0
0,0,2,0,0.1,0,0,2,2,2,3,0,0,0
67,0,4,0,0.033333333,0,0,2,2,4,1,0,0,0
0,0,5,0,0.025,0,0.8,1,1,4,1,0,0,0
0,0,10,0.04,0.074,0,0.2,1,8,1,19,0,0,0
0,0,19,0,0.002941176,68.376,0,1,1,5,2,1,0,1
0,0,27,0.026923077,0.036923077,0,0.2,2,2,1,4,0,0,0
262.5,0,45,0,0.018707483,13.53068367,0,2,2,7,4,0,0,1
0,0,2,0,0.1,0,0,2,4,3,4,0,0,0
0,0,1,0.2,0.2,0,0,3,2,1,13,0,0,0
0,0,10,0,0.06,0,1,1,2,9,4,0,1,0
0,0,8,0,0.025,0,0,2,2,1,2,0,0,0
39.5,872,77,0.002409639,0.022377452,9.849816466,0,2,4,3,2,0,0,0
87,0,14,0.025,0.04375,0,0,2,2,1,4,0,0,0
244,0,6,0,0.011111111,0,0,3,3,4,2,0,0,0
0,0,9,0.12,0.16,0,0.6,2,2,1,13,0,0,0
21,0,13,0,0.015384615,0,0,2,2,1,1,0,1,0
0,0,3,0,0.066666667,0,0,1,2,3,2,0,1,0
293,0,29,0,0.015135135,8.897594595,0,2,2,3,2,0,1,0
340.6111111,129,57,0.005,0.015180847,8.052616667,0,2,2,1,2,0,0,0
30.5,0,20,0,0.007539683,0,0,2,2,7,3,0,0,0
3,0,17,0,0.0125,0,0,2,5,1,4,0,0,0
0,0,1,0.2,0.2,0,0,2,5,2,1,0,0,0
89.5,0,3,0,0.033333333,0,0,1,1,1,2,0,1,0
